1691,1217,5.0
1861,1217,4.0
2393,1217,1.0
429,1217,1.0
2031,1217,4.0
269,1217,5.0
1875,1217,5.0
1294,1217,5.0
2301,1217,5.0
329,1217,4.0
235,1217,5.0
1220,1217,4.0
2897,1217,4.0
2610,1217,5.0
1982,651,4.0
881,651,5.0
1251,651,4.0
1516,651,5.0
1193,651,1.0
1876,651,5.0
1540,651,5.0
1424,651,5.0
2727,651,4.0
163,651,5.0
796,651,5.0
1681,63,3.0
2364,63,4.0
541,63,5.0
827,63,5.0
2266,63,5.0
1761,591,5.0
1946,591,3.0
987,591,5.0
2235,591,5.0
2380,591,5.0
1598,1791,3.0
2914,1791,5.0
760,1791,5.0
2354,1791,5.0
1274,1791,5.0
2397,1791,3.0
1460,1791,5.0
958,1791,5.0
1861,1791,5.0
2328,1791,5.0
1252,558,3.0
2061,558,4.0
678,558,4.0
1037,558,5.0
416,558,5.0
1249,558,4.0
388,829,2.0
1081,829,5.0
2854,829,5.0
1202,829,5.0
2048,829,5.0
1281,829,5.0
1318,1176,4.0
909,1176,5.0
211,1176,5.0
1250,1176,4.0
2736,1176,1.0
19,1176,4.0
1534,1540,5.0
1490,1540,5.0
1102,1540,1.0
899,1540,4.0
1570,1540,5.0
589,1540,5.0
2647,1215,5.0
122,1215,3.0
1098,1215,5.0
2843,1215,3.0
696,1215,3.0
1908,1615,5.0
1946,1615,3.0
2207,1615,5.0
2355,1615,5.0
1065,1615,5.0
959,1615,5.0
1273,733,4.0
2669,733,5.0
2647,733,3.0
122,733,4.0
2191,733,3.0
2160,782,5.0
536,782,5.0
10,782,5.0
2206,782,5.0
1040,782,5.0
2191,782,5.0
1456,782,4.0
3,782,5.0
477,782,5.0
2261,782,5.0
991,782,5.0
1151,782,5.0
2160,1598,4.0
227,1598,5.0
536,1598,5.0
2852,1598,5.0
1197,1598,5.0
2191,1598,5.0
1555,1598,5.0
179,1598,4.0
1265,1598,5.0
3,1598,5.0
477,1598,5.0
1151,1598,4.0
2617,82,5.0
2486,82,5.0
974,82,5.0
1893,82,5.0
2431,82,5.0
607,82,5.0
14,82,5.0
1026,82,5.0
1125,82,5.0
1221,82,5.0
1819,82,5.0
198,82,5.0
1176,82,5.0
469,82,5.0
1984,82,4.0
1274,82,5.0
2111,82,5.0
2804,82,4.0
2104,82,5.0
1359,82,5.0
1098,82,5.0
2809,82,5.0
1580,82,4.0
1082,82,5.0
1414,82,5.0
279,82,5.0
1531,82,5.0
2490,82,4.0
2198,82,3.0
1322,82,4.0
2270,82,5.0
1328,82,5.0
425,82,5.0
2923,82,5.0
1754,82,5.0
2094,82,5.0
572,82,5.0
1502,82,5.0
2231,82,5.0
227,161,5.0
876,161,5.0
1067,161,5.0
1183,161,4.0
413,161,5.0
11,161,4.0
2110,161,5.0
292,161,5.0
286,161,5.0
1127,161,5.0
1537,161,5.0
62,161,4.0
541,161,4.0
2706,161,5.0
1166,161,4.0
2851,161,5.0
1021,161,5.0
2913,161,5.0
618,161,4.0
1975,161,5.0
429,161,3.0
2248,161,5.0
572,161,5.0
1829,161,4.0
1251,286,3.0
811,286,5.0
474,286,4.0
68,286,4.0
2197,286,4.0
601,1368,5.0
1559,1368,5.0
960,1368,2.0
1113,1368,5.0
986,1368,5.0
1255,1368,5.0
1089,1368,5.0
2750,1368,5.0
2620,731,5.0
497,731,5.0
1654,731,5.0
615,731,5.0
596,731,4.0
2518,731,5.0
1505,1126,5.0
1194,1126,3.0
957,1126,5.0
895,1126,5.0
1394,1126,4.0
445,364,4.0
2623,364,5.0
1817,364,5.0
705,364,3.0
1330,364,3.0
748,364,5.0
1618,364,5.0
1183,364,5.0
245,364,4.0
253,364,5.0
2193,364,5.0
2485,364,5.0
1492,364,5.0
2036,364,5.0
1703,364,5.0
62,364,5.0
1274,364,4.0
2166,364,5.0
2108,364,5.0
1244,364,5.0
2746,364,5.0
1650,364,5.0
2884,364,5.0
2201,364,5.0
1876,364,5.0
1765,364,5.0
2851,364,5.0
243,364,5.0
2391,364,5.0
1043,364,5.0
700,364,5.0
1824,364,3.0
39,364,5.0
2095,364,5.0
1322,364,4.0
546,364,5.0
2457,364,5.0
618,364,2.0
199,364,3.0
1540,364,4.0
2524,364,3.0
1351,364,5.0
1230,364,5.0
477,364,5.0
1608,1241,5.0
353,1241,5.0
2477,1241,5.0
245,1241,4.0
1253,1241,5.0
2251,1241,1.0
62,1241,5.0
2166,1241,5.0
2291,1241,5.0
2851,1241,5.0
2276,1241,4.0
243,1241,5.0
618,1241,2.0
2332,1241,3.0
1230,1241,5.0
951,1241,5.0
2914,167,5.0
2783,167,5.0
1245,167,5.0
124,167,5.0
1998,167,5.0
1357,167,4.0
955,167,5.0
2600,167,4.0
1083,167,5.0
862,167,5.0
2466,167,4.0
2360,167,1.0
598,167,5.0
1846,167,1.0
1365,167,5.0
830,167,3.0
1160,167,5.0
1014,765,5.0
2443,765,5.0
1117,765,4.0
787,765,4.0
2281,765,4.0
2412,1291,5.0
260,1291,5.0
2748,1291,5.0
958,1291,4.0
2591,1291,4.0
2186,1291,5.0
272,1291,5.0
435,312,4.0
260,312,5.0
1798,312,5.0
738,312,5.0
955,312,5.0
488,312,3.0
2580,312,5.0
2158,312,3.0
681,312,5.0
2311,45,5.0
1868,45,3.0
1177,45,5.0
811,45,5.0
593,45,5.0
2539,45,5.0
287,45,5.0
1078,45,5.0
2114,45,4.0
2208,655,5.0
2073,655,4.0
298,655,5.0
675,655,5.0
2466,655,4.0
2828,655,5.0
1300,879,4.0
221,879,4.0
835,879,5.0
1216,879,4.0
712,879,5.0
2721,879,5.0
2560,879,5.0
1909,879,5.0
2403,879,5.0
2349,879,5.0
1989,879,5.0
2469,879,5.0
812,879,5.0
2161,879,4.0
1825,879,5.0
1933,879,5.0
1293,879,5.0
701,879,5.0
2101,879,5.0
2864,879,5.0
1552,879,5.0
761,879,5.0
1633,879,5.0
860,879,5.0
496,879,5.0
2070,879,5.0
386,879,5.0
5,786,5.0
2387,786,4.0
383,786,5.0
2161,786,4.0
257,786,3.0
2444,382,5.0
97,382,5.0
1240,382,4.0
2779,382,4.0
44,382,5.0
1940,1140,5.0
2390,1140,5.0
2005,1140,5.0
1846,1140,5.0
2671,1140,5.0
2653,1140,5.0
1907,1149,5.0
898,1149,5.0
2071,1149,5.0
1266,1149,2.0
586,1149,5.0
509,1149,4.0
1606,1149,5.0
2657,1149,5.0
1127,1149,5.0
1493,1149,5.0
1537,1149,3.0
1060,1149,5.0
400,1149,5.0
1930,1149,5.0
2205,1149,5.0
1454,1149,5.0
1642,1149,5.0
1148,1149,5.0
775,1149,4.0
1711,1149,5.0
1072,1149,5.0
2295,1149,5.0
325,1149,4.0
1200,1149,5.0
82,1149,5.0
2042,1149,4.0
2465,1149,5.0
2057,1149,5.0
1346,1149,5.0
2456,1149,5.0
795,1149,5.0
2393,1149,4.0
440,1149,5.0
2045,1149,1.0
1647,1149,5.0
610,1149,5.0
2890,1149,5.0
1553,1149,5.0
796,1149,4.0
2168,1149,5.0
2653,1149,4.0
215,360,5.0
1233,360,5.0
353,360,5.0
135,360,5.0
138,360,5.0
1087,360,4.0
1,360,5.0
1543,360,5.0
62,360,5.0
1989,360,5.0
359,360,5.0
1765,360,5.0
827,360,5.0
2851,360,5.0
2758,360,5.0
1838,360,5.0
1647,360,5.0
1962,360,5.0
951,360,2.0
215,988,5.0
1222,988,5.0
1967,988,3.0
1152,988,4.0
1573,988,3.0
180,518,5.0
2472,518,3.0
1137,518,5.0
811,518,4.0
204,518,5.0
2556,718,5.0
914,718,5.0
390,718,5.0
2613,718,5.0
867,718,5.0
2643,718,5.0
1931,1710,1.0
1189,1710,2.0
900,1710,4.0
1539,1710,1.0
849,1710,5.0
733,138,4.0
2317,138,1.0
1018,138,5.0
1438,138,3.0
435,138,2.0
1515,138,5.0
2463,138,5.0
260,138,5.0
1823,138,5.0
738,138,4.0
70,138,4.0
2580,138,5.0
2314,138,1.0
2186,138,3.0
1846,138,5.0
608,1719,5.0
910,1719,5.0
1795,1719,5.0
495,1719,5.0
2751,1719,5.0
2585,1719,5.0
1283,1719,5.0
102,1719,5.0
1320,1719,5.0
55,1719,5.0
1138,1719,5.0
2174,49,4.0
1909,49,5.0
1401,49,5.0
2839,49,5.0
2033,49,4.0
2174,350,4.0
1261,350,5.0
1116,350,5.0
1401,350,5.0
2033,350,5.0
1251,1350,5.0
2392,1350,5.0
2677,1350,5.0
2867,1350,4.0
541,1350,5.0
2746,1350,5.0
1357,1350,5.0
139,1350,5.0
1387,975,4.0
1492,975,4.0
2542,975,4.0
1783,975,3.0
1590,975,4.0
68,975,5.0
797,975,5.0
391,975,5.0
892,975,5.0
1681,485,4.0
909,485,4.0
368,485,5.0
743,485,2.0
2166,485,5.0
2052,485,1.0
587,485,5.0
1231,485,4.0
960,307,2.0
541,307,5.0
644,307,5.0
129,307,4.0
483,307,5.0
2907,307,5.0
1946,1145,3.0
156,1145,5.0
1238,1145,4.0
1199,1145,5.0
1081,1145,5.0
510,1145,4.0
1876,1145,3.0
196,1145,4.0
2272,1145,5.0
477,1145,5.0
777,1145,5.0
1150,1145,5.0
1736,735,5.0
411,735,4.0
2042,735,5.0
710,735,5.0
2237,735,5.0
1725,27,5.0
180,27,3.0
1458,27,4.0
369,27,5.0
907,27,5.0
1222,1035,5.0
1018,1035,5.0
2867,1035,5.0
2023,1035,5.0
1825,1035,5.0
933,1035,5.0
287,1035,5.0
223,1035,5.0
2202,1623,5.0
2468,1623,5.0
1884,1623,5.0
294,1623,5.0
1011,1623,5.0
885,1623,5.0
117,1623,5.0
1405,1623,5.0
1114,1623,5.0
604,1623,4.0
515,1623,4.0
30,1623,3.0
2244,1623,5.0
1756,1623,4.0
322,1623,5.0
443,1623,1.0
2610,1623,5.0
2686,139,5.0
505,139,5.0
1858,139,5.0
2667,139,5.0
477,139,5.0
1220,139,5.0
2071,770,5.0
1795,770,2.0
2055,770,5.0
1189,770,4.0
1397,770,4.0
513,770,5.0
1697,770,5.0
1635,770,5.0
1698,770,3.0
91,770,5.0
2482,770,5.0
1978,770,4.0
496,770,5.0
2477,940,4.0
2322,940,5.0
47,940,5.0
64,940,4.0
825,940,5.0
1156,940,5.0
734,940,5.0
852,940,5.0
362,940,5.0
797,940,5.0
2899,940,2.0
1685,1391,4.0
20,1391,5.0
2178,1391,5.0
361,1391,5.0
515,1391,5.0
2544,1391,5.0
453,1391,5.0
2517,1784,5.0
341,1784,5.0
1905,1784,5.0
1764,1784,5.0
1397,1784,4.0
692,1784,5.0
1341,1784,5.0
251,1784,5.0
1161,1784,5.0
544,1784,5.0
514,600,3.0
2073,600,1.0
1624,600,2.0
1782,600,4.0
434,600,4.0
541,600,5.0
1287,600,5.0
2632,600,3.0
1531,600,5.0
488,600,4.0
858,175,3.0
1238,175,5.0
20,175,4.0
2427,175,2.0
2544,175,5.0
1980,945,3.0
2606,945,3.0
2431,945,5.0
318,945,5.0
2657,945,5.0
1139,945,5.0
2125,945,5.0
434,945,4.0
554,945,2.0
285,945,4.0
1708,945,5.0
1881,945,5.0
2885,945,4.0
2101,945,5.0
2132,945,4.0
1752,945,5.0
2148,434,4.0
130,434,5.0
2182,434,5.0
488,434,5.0
1409,434,5.0
1817,929,3.0
353,929,5.0
2818,929,5.0
923,929,5.0
2276,929,4.0
243,929,4.0
2332,929,2.0
2777,929,4.0
605,681,3.0
2367,681,4.0
2785,681,5.0
17,681,5.0
2578,681,5.0
660,610,5.0
1118,610,1.0
2082,610,4.0
1537,610,5.0
1098,610,5.0
599,610,5.0
591,610,5.0
2153,610,5.0
758,610,3.0
1742,610,1.0
2578,610,4.0
1149,610,5.0
1937,1359,4.0
510,1359,4.0
2314,1359,5.0
22,1359,3.0
2253,1359,5.0
2322,283,5.0
135,283,5.0
2439,283,5.0
116,283,4.0
108,283,4.0
734,283,5.0
797,283,5.0
1956,283,5.0
477,283,4.0
2034,283,5.0
1257,283,5.0
356,283,3.0
2341,283,5.0
368,673,5.0
911,673,4.0
79,673,5.0
651,673,4.0
2862,673,4.0
365,673,5.0
2639,666,5.0
1274,666,5.0
2250,666,4.0
2746,666,5.0
1921,666,3.0
2304,666,5.0
118,666,4.0
2765,666,4.0
2666,666,5.0
2540,666,5.0
1236,666,5.0
664,1677,5.0
2377,1677,5.0
604,1677,5.0
2314,1677,4.0
954,1677,5.0
2779,1677,5.0
2350,1677,5.0
1261,1021,5.0
772,1021,2.0
2439,1021,5.0
116,1021,5.0
1219,1021,5.0
1956,1021,5.0
710,1021,5.0
2032,1162,5.0
1466,1162,5.0
2477,1162,5.0
2133,1162,5.0
2601,1162,5.0
634,1162,5.0
490,1162,3.0
2108,1162,5.0
988,1162,4.0
2771,1162,5.0
2271,1162,4.0
878,981,5.0
1342,981,5.0
2480,981,4.0
1011,981,5.0
1083,981,1.0
1891,981,4.0
2192,1102,5.0
1455,1102,5.0
1330,1102,1.0
2374,1102,5.0
2473,1102,5.0
678,1102,5.0
2575,1102,2.0
1119,1102,5.0
848,1102,2.0
2567,1102,3.0
2317,1529,5.0
230,1529,1.0
853,1529,5.0
135,1529,5.0
1777,1529,5.0
2374,1529,5.0
1613,1529,5.0
238,1529,3.0
78,1529,5.0
2473,1529,5.0
2793,1529,5.0
2479,1529,5.0
1880,1529,5.0
2925,1529,5.0
1282,1529,5.0
68,1529,5.0
1182,1529,2.0
1684,1529,5.0
2492,1529,5.0
2775,1529,5.0
717,1529,5.0
2885,1529,4.0
2423,1529,5.0
399,1529,5.0
874,1529,5.0
697,1529,5.0
24,1529,5.0
1546,891,4.0
604,891,5.0
1377,891,5.0
2524,891,3.0
1957,891,5.0
491,891,5.0
1907,1073,2.0
215,1073,5.0
640,1073,3.0
843,1073,5.0
21,1073,5.0
2496,1073,3.0
765,1073,5.0
1698,1073,3.0
810,1073,5.0
1154,1073,4.0
2466,1073,5.0
2333,1073,5.0
1385,1073,4.0
1867,1073,3.0
1726,1073,1.0
2390,532,5.0
198,532,5.0
2730,532,5.0
2867,532,5.0
883,532,5.0
387,532,5.0
335,532,3.0
2007,532,5.0
1154,532,4.0
258,532,5.0
2347,532,4.0
2671,532,5.0
1940,631,5.0
2877,631,5.0
1458,631,1.0
694,631,2.0
366,631,5.0
2671,631,4.0
2556,633,5.0
1515,633,5.0
564,633,2.0
1239,633,5.0
220,633,5.0
2053,633,5.0
1277,1340,5.0
2711,1340,1.0
1985,1340,5.0
1858,1340,5.0
1460,1340,5.0
736,1340,5.0
1151,1340,5.0
1236,1340,5.0
575,506,4.0
2498,506,5.0
810,506,5.0
247,506,4.0
1957,506,5.0
2392,319,5.0
532,319,5.0
2018,319,5.0
158,319,5.0
554,319,4.0
2120,319,4.0
2712,319,5.0
1876,319,5.0
1858,319,5.0
1114,319,5.0
247,319,4.0
1666,319,5.0
2410,319,4.0
1236,319,5.0
246,799,5.0
1199,799,5.0
499,799,5.0
1945,799,5.0
396,799,5.0
1043,799,5.0
1249,799,5.0
1565,799,4.0
979,799,5.0
2683,1733,4.0
2847,1733,5.0
2284,1733,5.0
130,1733,5.0
664,1733,5.0
2431,1733,5.0
2800,1733,2.0
2051,1733,4.0
1945,1733,5.0
396,1733,5.0
1100,1733,5.0
255,1733,5.0
175,1733,5.0
822,1733,4.0
1043,1733,5.0
834,1733,5.0
2631,1733,5.0
2641,1733,4.0
615,1733,4.0
2239,1733,4.0
735,1733,5.0
1633,1733,4.0
477,1733,5.0
2869,1733,4.0
979,1733,4.0
2404,1733,5.0
660,1420,5.0
2137,1420,5.0
2786,1420,4.0
1026,1420,5.0
2011,1420,5.0
242,1420,4.0
117,1420,5.0
647,1420,4.0
1460,1420,5.0
1628,1420,4.0
681,917,5.0
2754,917,2.0
2649,917,5.0
534,917,5.0
2151,917,5.0
1100,917,5.0
1460,917,5.0
1623,917,5.0
2741,842,5.0
2683,842,5.0
2028,842,5.0
748,842,4.0
368,842,5.0
509,842,3.0
253,842,5.0
138,842,4.0
2374,842,5.0
2247,842,5.0
2390,842,4.0
1387,842,5.0
1495,842,4.0
2888,842,5.0
2180,842,5.0
2801,842,5.0
1403,842,5.0
1392,842,5.0
1778,842,1.0
1040,842,5.0
71,842,5.0
524,842,5.0
2712,842,5.0
303,842,4.0
2505,842,5.0
1800,842,5.0
1870,842,4.0
1162,842,5.0
1043,842,5.0
1051,842,5.0
1926,842,5.0
410,842,4.0
797,842,5.0
721,842,5.0
462,842,5.0
2067,842,3.0
710,842,5.0
2360,842,5.0
1846,842,5.0
697,842,5.0
2777,842,5.0
1201,842,4.0
93,842,4.0
2416,842,5.0
948,842,4.0
1416,789,5.0
2387,789,4.0
612,789,5.0
719,789,5.0
2712,789,5.0
2275,976,5.0
900,976,2.0
1491,976,3.0
1279,976,5.0
951,976,2.0
1392,1575,5.0
1478,1575,5.0
1352,1575,5.0
304,1575,5.0
768,1575,5.0
1457,1575,4.0
2588,1575,5.0
651,1575,5.0
2298,1575,5.0
386,1575,5.0
2588,682,5.0
2787,682,5.0
2721,682,5.0
567,682,5.0
502,682,5.0
513,682,5.0
2835,682,5.0
2806,682,5.0
2456,682,5.0
477,682,4.0
1024,682,5.0
2802,170,5.0
445,170,5.0
1261,170,5.0
2477,170,4.0
1664,170,5.0
2787,170,5.0
1212,170,5.0
2118,170,5.0
1519,170,5.0
2279,170,5.0
6,170,5.0
10,170,2.0
2721,170,5.0
1349,170,5.0
237,170,5.0
1120,170,5.0
2920,170,3.0
2835,170,5.0
2640,170,5.0
1457,170,5.0
2500,170,5.0
1745,170,5.0
2135,170,5.0
131,170,5.0
1351,170,5.0
1111,170,5.0
676,170,5.0
2228,170,5.0
1304,170,5.0
511,170,5.0
107,170,5.0
1740,170,3.0
9,742,5.0
445,742,5.0
2148,742,5.0
2673,742,5.0
2787,742,4.0
1435,742,5.0
2203,742,3.0
2598,742,4.0
703,742,5.0
2721,742,5.0
502,742,5.0
1274,742,4.0
2464,742,5.0
393,742,5.0
1352,742,5.0
7,742,3.0
778,742,5.0
2500,742,5.0
1453,742,5.0
2547,742,4.0
710,742,4.0
959,742,3.0
925,742,5.0
1138,742,5.0
2450,742,3.0
310,742,4.0
123,742,5.0
2426,742,5.0
1212,739,5.0
703,739,4.0
783,739,5.0
1349,739,5.0
1120,739,5.0
2278,739,5.0
2835,739,5.0
1457,739,5.0
1745,739,5.0
959,739,5.0
1220,739,5.0
922,739,4.0
107,739,5.0
2140,1143,5.0
2787,1143,5.0
953,1143,5.0
1543,1143,5.0
1274,1143,5.0
1753,1143,4.0
2758,1143,5.0
619,1143,5.0
2539,1143,5.0
925,1143,5.0
131,1143,5.0
58,1143,3.0
522,1143,1.0
1683,1143,3.0
2795,1143,5.0
1536,1143,5.0
1220,1143,4.0
1212,405,5.0
1349,405,5.0
1120,405,5.0
2278,405,4.0
2835,405,5.0
1457,405,5.0
922,405,4.0
107,405,5.0
2588,377,5.0
2105,377,5.0
1589,377,5.0
445,377,5.0
2623,377,3.0
1273,377,4.0
113,377,4.0
829,377,5.0
2787,377,5.0
334,377,5.0
2783,377,5.0
1717,377,4.0
2279,377,5.0
404,377,5.0
2743,377,5.0
10,377,2.0
1458,377,4.0
1922,377,4.0
1655,377,5.0
1730,377,5.0
1048,377,1.0
1543,377,5.0
1120,377,4.0
2104,377,5.0
1121,377,5.0
674,377,5.0
52,377,5.0
2143,377,5.0
187,377,4.0
2315,377,4.0
48,377,5.0
2115,377,5.0
2835,377,5.0
216,377,5.0
700,377,5.0
2788,377,5.0
1144,377,4.0
2627,377,5.0
1892,377,5.0
179,377,5.0
315,377,5.0
2630,377,4.0
1678,377,5.0
1090,377,4.0
1633,377,5.0
2795,377,5.0
1573,377,5.0
1659,377,4.0
1024,377,4.0
511,377,5.0
2657,701,5.0
1389,701,4.0
877,701,5.0
1544,701,4.0
1562,701,5.0
2174,701,5.0
914,701,5.0
970,701,4.0
1530,701,5.0
2227,701,5.0
2834,1364,5.0
1247,1364,5.0
1119,1364,5.0
2556,1364,5.0
1628,1364,5.0
1494,810,5.0
536,810,5.0
864,810,4.0
607,810,5.0
807,810,5.0
883,810,4.0
520,810,5.0
21,810,5.0
988,810,4.0
1550,810,5.0
1646,810,5.0
1860,810,5.0
2292,810,4.0
345,810,5.0
618,810,5.0
284,810,5.0
991,810,5.0
2820,216,5.0
1614,216,5.0
381,216,5.0
865,216,5.0
2422,216,5.0
652,216,5.0
779,216,5.0
1975,216,5.0
1668,216,4.0
2768,309,4.0
421,309,5.0
2137,309,5.0
1865,309,5.0
212,309,5.0
2058,309,5.0
2786,309,4.0
1717,309,5.0
1,309,5.0
1026,309,5.0
921,309,5.0
2368,309,5.0
1274,309,5.0
802,309,5.0
1406,309,5.0
2305,309,5.0
43,309,5.0
2380,309,5.0
2539,309,5.0
2031,309,5.0
131,309,5.0
2261,309,5.0
1314,309,5.0
1628,309,5.0
93,309,5.0
2160,1302,4.0
1507,1302,5.0
1926,1302,4.0
1671,1302,4.0
1365,1302,5.0
1204,1302,5.0
149,230,1.0
1917,230,1.0
2787,230,4.0
2659,230,5.0
1895,230,3.0
2740,230,4.0
1922,230,5.0
1576,230,5.0
